,route,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
1595,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal?fromCityId=124&toCityId=95479&fromCityName=Hyderabad&toCityName=Warangal&busType=Any&onward=22-Jul-2024,TSRTC - 8384,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,01:30,04h 40m,INR 245,29 Seats available,3.5
1596,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal?fromCityId=124&toCityId=95479&fromCityName=Hyderabad&toCityName=Warangal&busType=Any&onward=22-Jul-2024,TSRTC - 8352,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,01:00,04h 00m,INR 245,30 Seats available,3.9
1597,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal?fromCityId=124&toCityId=95479&fromCityName=Hyderabad&toCityName=Warangal&busType=Any&onward=22-Jul-2024,TSRTC - 8365,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,02:00,04h 40m,INR 245,30 Seats available,4.6
1598,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal?fromCityId=124&toCityId=95479&fromCityName=Hyderabad&toCityName=Warangal&busType=Any&onward=22-Jul-2024,TSRTC - 8457,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,00:45,03h 15m,INR 245,33 Seats available,4.6
1599,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal?fromCityId=124&toCityId=95479&fromCityName=Hyderabad&toCityName=Warangal&busType=Any&onward=22-Jul-2024,TSRTC - 8372,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,02:30,04h 45m,INR 245,20 Seats available,4.8
1600,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal?fromCityId=124&toCityId=95479&fromCityName=Hyderabad&toCityName=Warangal&busType=Any&onward=22-Jul-2024,TSRTC - 8451,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,02:45,04h 00m,INR 245,32 Seats available,3.3
1601,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal?fromCityId=124&toCityId=95479&fromCityName=Hyderabad&toCityName=Warangal&busType=Any&onward=22-Jul-2024,TSRTC - 8374,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:00,04h 00m,INR 245,22 Seats available,3.3
1602,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5151,STAR LINER(NON-AC SLEEPER 2+1),18:00,03:15,09h 15m,INR 677,27 Seats available,3.8
1603,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5870,Super Luxury (Non AC Seater 2+2 Push Back),18:30,04:00,09h 30m,INR 555,33 Seats available,3.8
1604,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5070,Super Luxury (Non AC Seater 2+2 Push Back),18:45,03:15,08h 30m,INR 556,31 Seats available,4.0
1605,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 48821,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:15,09h 15m,INR 522,28 Seats available,3.9
1606,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5859,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:00,09h 00m,INR 555,26 Seats available,3.5
1607,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5054,Super Luxury (Non AC Seater 2+2 Push Back),19:15,05:00,09h 45m,INR 524,28 Seats available,3.7
1608,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5867,Super Luxury (Non AC Seater 2+2 Push Back),19:30,07:00,11h 30m,INR 569,28 Seats available,3.2
1609,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5994,Super Luxury (Non AC Seater 2+2 Push Back),19:30,05:45,10h 15m,INR 522,30 Seats available,3.5
1610,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5181,Super Luxury (Non AC Seater 2+2 Push Back),19:40,04:40,09h 00m,INR 524,31 Seats available,3.5
1611,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5922,Super Luxury (Non AC Seater 2+2 Push Back),19:45,04:50,09h 05m,INR 522,19 Seats available,3.6
1612,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5916,Super Luxury (Non AC Seater 2+2 Push Back),19:50,05:00,09h 10m,INR 572,13 Seats available,3.0
1613,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5906,INDRA(A.C. Seater),20:00,05:30,09h 30m,INR 632,35 Seats available,4.2
1614,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5926,Super Luxury (Non AC Seater 2+2 Push Back),20:15,05:45,09h 30m,INR 555,26 Seats available,3.8
1615,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5876,Super Luxury (Non AC Seater 2+2 Push Back),20:30,05:30,09h 00m,INR 522,24 Seats available,4.2
1616,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5381,Super Luxury (Non AC Seater 2+2 Push Back),20:30,07:00,10h 30m,INR 624,22 Seats available,4.2
1617,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5914,Super Luxury (Non AC Seater 2+2 Push Back),20:40,05:30,08h 50m,INR 522,31 Seats available,3.7
1618,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5928,Super Luxury (Non AC Seater 2+2 Push Back),20:45,05:00,08h 15m,INR 555,33 Seats available,3.6
1619,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 58231,Super Luxury (Non AC Seater 2+2 Push Back),20:50,05:45,08h 55m,INR 522,30 Seats available,3.4
1620,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5902,STAR LINER(NON-AC SLEEPER 2+1),21:00,05:45,08h 45m,INR 677,11 Seats available,4.3
1621,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5863,Super Luxury (Non AC Seater 2+2 Push Back),21:00,05:15,08h 15m,INR 522,28 Seats available,4.0
1622,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 48604,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,05:10,08h 10m,INR 802,42 Seats available,4.7
1623,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 45902,Super Luxury (Non AC Seater 2+2 Push Back),21:10,06:30,09h 20m,INR 522,31 Seats available,3.8
1624,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 48823,Super Luxury (Non AC Seater 2+2 Push Back),21:15,05:30,08h 15m,INR 555,31 Seats available,2.4
1625,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5920,VENNELA (A.C. SLEEPER),21:15,05:30,08h 15m,INR 934,12 Seats available,4.1
1626,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 48493,Super Luxury (Non AC Seater 2+2 Push Back),21:20,05:45,08h 25m,INR 522,31 Seats available,3.9
1627,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 48601,INDRA(A.C. Seater),21:20,05:00,07h 40m,INR 632,37 Seats available,3.8
1628,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5904,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),21:25,05:30,08h 05m,INR 722,42 Seats available,4.4
1629,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 48491,Super Luxury (Non AC Seater 2+2 Push Back),21:40,05:40,08h 00m,INR 522,33 Seats available,3.6
1630,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5857,STAR LINER(NON-AC SLEEPER 2+1),21:40,06:00,08h 20m,INR 677,12 Seats available,3.4
1631,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 9228,Super Luxury (Non AC Seater 2+2 Push Back),21:50,06:15,08h 25m,INR 522,33 Seats available,4.0
1632,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5379,INDRA(A.C. Seater),22:00,05:55,07h 55m,INR 632,36 Seats available,4.3
1633,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,APSRTC - 5726,Super Luxury (Non AC Seater 2+2 Push Back),22:10,06:15,08h 05m,INR 522,32 Seats available,4.6
1634,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,06:15,08h 30m,INR 500,25 Seats available,4.6
1635,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,06:15,08h 35m,INR 700,19 Seats available,4.3
1636,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),21:30,05:45,08h 15m,INR 1100,33 Seats available,4.1
1637,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,05:45,08h 15m,INR 1000,23 Seats available,4.2
1638,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Chandu Travels,A/C Sleeper (2+1),22:15,05:45,07h 30m,741,23 Seats available,4.1
1639,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Cherry tours&travels,Non A/C Seater / Sleeper (2+1),21:50,06:00,08h 10m,428,27 Seats available,3.8
1640,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,INR 550,32 Seats available,3.6
1641,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,06:25,07h 55m,INR 450,26 Seats available,3.4
1642,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Kaveri Travels,A/C Sleeper (2+1),21:30,06:30,09h 00m,INR 700,19 Seats available,3.4
1643,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Sri Krishna Travels,A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 1200,21 Seats available,3.7
1644,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,VV Vinayak Travels,A/C Sleeper (2+1),22:15,06:00,07h 45m,INR 777,27 Seats available,3.5
1645,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,INR 450,27 Seats available,4.1
1646,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,INR 500,32 Seats available,3.6
1647,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),21:45,05:40,07h 55m,INR 550,40 Seats available,3.3
1648,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Padmavathi Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,INR 700,28 Seats available,3.7
1649,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Kaveri Travels,Non A/C Seater / Sleeper (2+1),19:40,04:30,08h 50m,INR 600,25 Seats available,3.9
1650,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,INR 400,29 Seats available,3.2
1651,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,KMBT Travels,NON A/C Hi-Tech Push Back (2+2),20:55,05:30,08h 35m,475,31 Seats available,3.5
1652,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Cherry tours&travels,A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,428,23 Seats available,3.7
1653,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,V Kaveri Travels,NON A/C Sleeper (2+1),21:30,05:30,08h 00m,INR 600,25 Seats available,3.2
1654,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),20:00,05:00,09h 00m,INR 550,34 Seats available,3.3
1655,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,05:40,08h 40m,INR 500,20 Seats available,3.1
1656,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,05:30,08h 00m,INR 900,23 Seats available,3.1
1657,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),23:45,06:30,06h 45m,INR 900,31 Seats available,3.0
1658,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,V Kaveri Travels,A/C Sleeper (2+1),22:00,06:15,08h 15m,INR 830,21 Seats available,3.6
1659,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,04:30,07h 30m,INR 890,26 Seats available,3.5
1660,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,INR 560,30 Seats available,3.5
1661,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Vihari Travels ,NON A/C Sleeper (2+1),22:00,05:30,07h 30m,618,23 Seats available,3.1
1662,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:35,05:45,08h 10m,INR 510,27 Seats available,3.5
1663,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,V Kaveri Travels,NON A/C Sleeper (2+1),21:30,05:45,08h 15m,INR 700,26 Seats available,3.4
1664,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,INR 449,32 Seats available,3.8
1665,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Vihari Travels ,Non A/C Seater / Sleeper (2+1),22:00,06:35,08h 35m,428,33 Seats available,3.2
1666,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:40,06:00,08h 20m,INR 455,32 Seats available,3.4
1667,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole?fromCityId=124&toCityId=135&fromCityName=Hyderabad&toCityName=Ongole&busType=Any&onward=22-Jul-2024,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:35,06:15,07h 40m,INR 461,30 Seats available,3.6
