,route-collected,route,name,type,Date,departure_time,arrival_time,duration,price,seats_available,rating
271,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),24-Jul,19:30,00:30,05h 00m,INR 649,29 Seats available,2.3
272,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),24-Jul,19:30,23:30,04h 00m,989,28 Seats available,2.8
273,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Maheshwaram Travels,A/C Seater / Sleeper (2+2),24-Jul,19:40,01:10,05h 30m,INR 726,34 Seats available,1.7
274,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,VT Bus,Scania A/C Semi Sleeper (2+2),24-Jul,20:00,01:30,05h 30m,INR 890,39 Seats available,No rating
275,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),24-Jul,20:30,01:30,05h 00m,INR 799,30 Seats available,2.3
276,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Shree Balaji Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,20:30,01:10,04h 40m,INR 1699,20 Seats available,2.9
277,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),24-Jul,21:00,03:45,06h 45m,854,29 Seats available,2.4
278,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Aarohi Travels,VE A/C Seater (2+2),24-Jul,21:00,03:10,06h 10m,INR 1599,49 Seats available,No rating
279,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Red Apple Bus Service,A/C Seater / Sleeper (2+2),24-Jul,22:00,03:30,05h 30m,INR 899,24 Seats available,1.5
280,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Shub Yatra Holidays,A/C Sleeper (2+2),24-Jul,22:45,03:30,04h 45m,INR 739,40 Seats available,2.3
281,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Ashok Bus Service,A/C Seater / Sleeper (2+2),24-Jul,23:55,05:35,05h 40m,INR 699,50 Seats available,1.4
282,Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh?fromCityId=82156&toCityId=833&fromCityName=Yamuna%20Nagar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Zimindara Travels,AC Sleeper (2+1),24-Jul,20:30,22:30,02h 00m,INR 599,29 Seats available,4.1
283,Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh?fromCityId=82156&toCityId=833&fromCityName=Yamuna%20Nagar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),24-Jul,20:40,23:30,02h 50m,INR 750,12 Seats available,3.7
284,Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh?fromCityId=82156&toCityId=833&fromCityName=Yamuna%20Nagar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,A/C Seater/Sleeper (2+1),24-Jul,22:20,00:20,02h 00m,900,12 Seats available,3.6
285,Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh?fromCityId=82156&toCityId=833&fromCityName=Yamuna%20Nagar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Abhimanyu Tours and Travels,AshokLeyland Stile A/C,24-Jul,21:10,22:20,01h 10m,INR 800,22 Seats available,2.8
286,Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh?fromCityId=82156&toCityId=833&fromCityName=Yamuna%20Nagar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,22:15,01:15,03h 00m,INR 488,28 Seats available,3.6
287,Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh?fromCityId=82156&toCityId=833&fromCityName=Yamuna%20Nagar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,New Pal Travels,A/C Sleeper (2+2),24-Jul,22:30,00:05,01h 35m,945,35 Seats available,3.5
288,Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh?fromCityId=82156&toCityId=833&fromCityName=Yamuna%20Nagar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Amit Travels,A/C Seater / Sleeper (2+1),24-Jul,22:50,01:30,02h 40m,INR 799,40 Seats available,1.7
289,Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla?fromCityId=833&toCityId=1285&fromCityName=Chandigarh&toCityName=Shimla&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Chandigarh Transport Undertaking (CTU) - 165747,HVAC Seater (2+3),24-Jul,17:12,21:47,04h 35m,INR 307.62,47 Seats available,4.1
290,Chandigarh to Vrindavan,https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan?fromCityId=833&toCityId=94782&fromCityName=Chandigarh&toCityName=Vrindavan&busType=Any&onward=23-Jul-2024,Chandigarh Transport Undertaking (CTU) - 165938,HVAC Seater (2+3),24-Jul,20:00,05:45,09h 45m,INR 624.77,44 Seats available,4.3
291,Chandigarh to Vrindavan,https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan?fromCityId=833&toCityId=94782&fromCityName=Chandigarh&toCityName=Vrindavan&busType=Any&onward=23-Jul-2024,GK Travels,A/C Seater/Sleeper (2+1),24-Jul,16:00,00:00,08h 00m,INR 1099,25 Seats available,1.5
292,Chandigarh to Vrindavan,https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan?fromCityId=833&toCityId=94782&fromCityName=Chandigarh&toCityName=Vrindavan&busType=Any&onward=23-Jul-2024,NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),24-Jul,16:30,23:00,06h 30m,INR 1799,33 Seats available,2.0
293,Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar?fromCityId=833&toCityId=82156&fromCityName=Chandigarh&toCityName=Yamuna%20Nagar&busType=Any&onward=23-Jul-2024,Chandigarh Transport Undertaking (CTU) - 165753,HVAC Seater (2+3),24-Jul,15:40,18:25,02h 45m,INR 185.72,42 Seats available,4.3
294,Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar?fromCityId=833&toCityId=82156&fromCityName=Chandigarh&toCityName=Yamuna%20Nagar&busType=Any&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,23:55,02:00,02h 05m,836,26 Seats available,3.6
295,Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar?fromCityId=833&toCityId=82156&fromCityName=Chandigarh&toCityName=Yamuna%20Nagar&busType=Any&onward=23-Jul-2024,Zimindara Travels,AC Sleeper (2+1),24-Jul,23:00,02:15,03h 15m,INR 649,14 Seats available,4.1
296,Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar?fromCityId=833&toCityId=82156&fromCityName=Chandigarh&toCityName=Yamuna%20Nagar&busType=Any&onward=23-Jul-2024,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,23:30,02:00,02h 30m,554,27 Seats available,3.5
297,Chandigarh to Sujanpur (himachal pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-sujanpur?fromCityId=833&toCityId=195702&fromCityName=Chandigarh&toCityName=Sujanpur%20(himachal%20pradesh)&busType=Any&onward=23-Jul-2024,HRTC - 1528,Ordinary 3+2 Non AC Seater,24-Jul,18:40,00:30,05h 50m,INR 356,37 Seats available,3.9
298,Chandigarh to Sujanpur (himachal pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-sujanpur?fromCityId=833&toCityId=195702&fromCityName=Chandigarh&toCityName=Sujanpur%20(himachal%20pradesh)&busType=Any&onward=23-Jul-2024,HRTC - 1537,Ordinary 3+2 Non AC Seater,24-Jul,21:00,03:30,06h 30m,INR 354,26 Seats available,3.9
299,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Chandigarh Transport Undertaking (CTU) - 165806,HVAC Seater (2+3),24-Jul,16:35,19:20,02h 45m,INR 157.15,47 Seats available,4.4
300,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,14:00,16:00,02h 00m,INR 280,41 Seats available,3.5
301,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,15:25,17:25,02h 00m,INR 280,37 Seats available,3.7
302,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Jujhar Travels,Mercedes A/C Seater (2+2),24-Jul,17:20,19:30,02h 10m,INR 280,37 Seats available,4.3
303,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Jujhar Travels,Mercedes A/C Seater (2+2),24-Jul,18:00,20:00,02h 00m,INR 280,35 Seats available,4.5
304,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Jujhar Travels,Mercedes Benz A/C (2+2),24-Jul,18:50,20:50,02h 00m,INR 280,47 Seats available,3.8
305,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,23:40,01:50,02h 10m,398,26 Seats available,4.3
306,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,21:00,00:20,03h 20m,554,27 Seats available,3.3
307,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),24-Jul,22:30,00:45,02h 15m,INR 1199,33 Seats available,3.7
308,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),24-Jul,23:50,23:57,00h 07m,685,25 Seats available,3.3
309,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),24-Jul,23:50,00:20,00h 30m,685,22 Seats available,3.3
310,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,VE A/C Sleeper (2+1),24-Jul,23:55,02:15,02h 20m,570,26 Seats available,4.6
311,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),24-Jul,23:58,01:25,01h 27m,599,33 Seats available,3.8
312,Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh?fromCityId=736&toCityId=833&fromCityName=Ludhiana&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),24-Jul,23:59,01:30,01h 31m,508,36 Seats available,4.3
313,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh?fromCityId=95048&toCityId=833&fromCityName=Hamirpur%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Chandigarh Transport Undertaking (CTU) - 165844,HVAC Seater (2+3),24-Jul,16:18,20:48,04h 30m,INR 364.77,40 Seats available,4.7
314,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh?fromCityId=95048&toCityId=833&fromCityName=Hamirpur%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),24-Jul,20:20,01:15,04h 55m,474,16 Seats available,4.2
315,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh?fromCityId=95048&toCityId=833&fromCityName=Hamirpur%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),24-Jul,21:40,02:05,04h 25m,685,17 Seats available,4.7
316,Vrindavan to Chandigarh,https://www.redbus.in/bus-tickets/vrindavan-to-chandigarh?fromCityId=94782&toCityId=833&fromCityName=Vrindavan&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Chandigarh Transport Undertaking (CTU) - 165939,HVAC Seater (2+3),24-Jul,16:00,01:45,09h 45m,INR 624.77,30 Seats available,3.9
317,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh?fromCityId=833&toCityId=95048&fromCityName=Chandigarh&toCityName=Hamirpur%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1516,A/C Executive (2+3),24-Jul,15:00,18:50,03h 50m,INR 315,19 Seats available,4.6
318,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh?fromCityId=833&toCityId=95048&fromCityName=Chandigarh&toCityName=Hamirpur%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1546,Ordinary 3+2 Non AC Seater,24-Jul,16:25,21:15,04h 50m,INR 309,27 Seats available,4.8
319,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh?fromCityId=833&toCityId=95048&fromCityName=Chandigarh&toCityName=Hamirpur%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 9235,A/C Executive (2+3),24-Jul,16:40,22:00,05h 20m,INR 369,44 Seats available,3.9
320,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh?fromCityId=833&toCityId=95048&fromCityName=Chandigarh&toCityName=Hamirpur%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 401670,Ordinary 3+2 Non AC Seater,24-Jul,18:00,22:00,04h 00m,INR 295,37 Seats available,5.0
321,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh?fromCityId=833&toCityId=95048&fromCityName=Chandigarh&toCityName=Hamirpur%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1549,Ordinary 3+2 Non AC Seater,24-Jul,18:15,01:00,06h 45m,INR 337,37 Seats available,3.9
322,Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh?fromCityId=195702&toCityId=833&fromCityName=Sujanpur%20(himachal%20pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),24-Jul,19:30,01:15,05h 45m,474,13 Seats available,4.8
323,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 189,Ordinary 3+2 Non AC Seater,24-Jul,15:00,17:45,02h 45m,INR 237,36 Seats available,3.9
324,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 218,Ordinary 3+2 Non AC Seater,24-Jul,16:24,19:25,03h 01m,INR 242,37 Seats available,1.5
325,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 207,Ordinary 3+2 Non AC Seater,24-Jul,17:15,22:30,05h 15m,INR 237,27 Seats available,3.9
326,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 103,Ordinary 3+2 Non AC Seater,24-Jul,17:18,20:19,03h 01m,INR 237,37 Seats available,3.9
327,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 215,Ordinary 3+2 Non AC Seater,24-Jul,18:00,22:30,04h 30m,INR 242,37 Seats available,3.9
328,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 104,A/C Executive (2+3),24-Jul,18:20,21:21,03h 01m,INR 247,40 Seats available,1.4
329,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 228,Ordinary 3+2 Non AC Seater,24-Jul,18:40,22:55,04h 15m,INR 242,37 Seats available,3.9
330,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 188,Ordinary 3+2 Non AC Seater,24-Jul,19:25,22:26,03h 01m,INR 237,26 Seats available,3.9
331,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 153,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,19:30,23:30,04h 00m,INR 384,34 Seats available,4.9
332,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1711,Ordinary 3+2 Non AC Seater,24-Jul,20:00,23:00,03h 00m,INR 238,34 Seats available,3.9
333,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,20:00,23:00,03h 00m,INR 384,34 Seats available,2.8
334,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 139,Ordinary 3+2 Non AC Seater,24-Jul,20:05,00:15,04h 10m,INR 237,37 Seats available,3.9
335,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 230,A/C Executive (2+3),24-Jul,20:20,01:00,04h 40m,INR 251,43 Seats available,3.9
336,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 229,Ordinary 3+2 Non AC Seater,24-Jul,20:40,23:30,02h 50m,INR 242,37 Seats available,3.9
337,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,21:00,00:40,03h 40m,INR 384,34 Seats available,4.9
